State Name,Year,Chronic respiratory diseases,Carbon monoxide,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM10 Total 0-10um STP,Sulfur dioxide
Kentucky,1995,64.2407832426251,0.7205908461538463,24.01348745454545,54.12883890909091,0.0529686458333333,27.053755,9.165322575757573
Kentucky,1996,65.3913221719687,0.6714670384615384,22.620455045454545,54.78004972727273,0.0493838918918919,24.297806459459462,8.859540531249998
Kentucky,1997,66.12419126983521,0.6649881666666667,21.96081072727273,53.592765,0.0489413749999999,24.092491972972976,9.738304750000003
Kentucky,1998,67.888651168332,0.6876345833333334,22.58888763636364,58.581425,0.0556104916666666,24.394711166666678,10.553398637931034
Kentucky,1999,71.5861438800059,0.5847551666666668,22.334446318181826,59.291270999999995,0.0577784459459459,26.10823575384615,9.608194758620689
Kentucky,2000,72.70513066706941,0.3226815416666666,21.827937409090904,54.07286275000001,0.0502240090909091,24.059485941176483,9.099739145833333
Kentucky,2001,74.1908069538071,0.3065376153846154,20.551688423076925,57.578057285714294,0.05010364375,22.66787441379311,7.253722983333336
Kentucky,2002,75.4848856586481,0.4153174285714286,18.73469745833333,58.619795769230784,0.0494619459459459,21.002990647058823,6.008157250000001
Kentucky,2003,75.4209609497097,0.403051875,18.3287185,56.67473946666667,0.0480626805555555,21.829627107142848,5.559174537037037
Kentucky,2004,74.23002127159491,0.645679,16.2221975625,57.789442375,0.0447512777777777,20.35322534615384,6.338667160000001
Kentucky,2005,75.60577140448109,0.5306735,16.877577500000005,58.388426277777775,0.0497565857142856,23.48893896666667,6.8139827
Kentucky,2006,75.3012705992598,0.66430675,16.515213000000006,57.82565673333333,0.0466973455882353,20.55801312,5.9943215
Kentucky,2007,75.5943573001807,0.588972,14.72468215,60.064960705882356,0.0527215030864197,27.289178400000004,6.332202857142859
Kentucky,2008,76.3191001751228,0.38456675,13.618031071428573,56.64134468749999,0.0486288602941176,19.867054750000005,4.705795442307692
Kentucky,2009,75.6717593336426,0.4773867499999999,13.009921916666668,56.870123187500006,0.0425833636363636,18.332914399999996,3.669311333333333
Kentucky,2010,75.11716349528609,0.4317955,12.443241400000002,56.72953494117648,0.0497530303030302,20.321313066666672,4.0741461874999985
Kentucky,2011,76.68898254513991,0.4554319999999999,10.7311006,58.61046613333333,0.0473779090909091,18.73297642857143,3.2686300416666665
Kentucky,2012,76.9614839333057,0.3200727499999999,10.857822800000001,59.98511059999999,0.0495276640625,18.899992357142857,2.638998041666667
Kentucky,2013,77.31314961618509,0.3018936666666666,11.736518333333334,55.537068999999995,0.0428420166666666,16.355697666666668,2.006243096153846
Kentucky,2014,78.8,0.321153125,12.336539857142858,56.29945846666667,0.0441719354838709,16.003540941176468,2.2955339807692314
Kentucky,2014,78.1040993717977,0.321153125,12.336539857142858,56.29945846666667,0.0441719354838709,16.003540941176468,2.2955339807692314
Kentucky,2015,79.3,0.2533576666666666,12.287204714285714,57.72677086666666,0.0434744567307692,17.637573499999995,1.2376327142857149
Kentucky,2016,81.3,0.2529965,11.323645285714285,59.12953085714287,0.0437833083333333,15.491344416666667,0.9104495714285716
Kentucky,2017,79.5,0.23630700000000002,10.6368515,58.78381964285713,0.0428992333333333,14.909417749999998,1.1135651886792453
Kentucky,2018,77.1,0.2324508333333333,10.306348785714283,56.82336933333333,0.0421028333333333,15.908895857142856,1.0212275849056602
Kentucky,2019,77.4,0.2315708333333333,11.421044285714286,58.336885928571434,0.0439420862068965,14.66371925,0.9417091320754716
Kentucky,2020,74.98983001708984,0.38571465015411377,17.515031814575195,56.7078857421875,0.049108199775218964,16.72881507873535,4.488173961639404
Kentucky,2021,76.51957702636719,0.4139082431793213,17.35169219970703,58.477203369140625,0.04832078516483307,13.831748008728027,3.7905433177948
Kentucky,2022,76.78475189208984,0.2526445984840393,17.363801956176758,59.76694869995117,0.049019645899534225,14.136167526245117,3.244330644607544
Kentucky,2023,77.1270523071289,0.23094065487384796,17.44767189025879,57.40202713012695,0.04679902642965317,9.490440368652344,2.694730520248413
Kentucky,2024,78.57467651367188,0.25393420457839966,17.50486183166504,56.7736701965332,0.04724531248211861,8.847175598144531,2.946004629135132
Kentucky,2025,77.89714050292969,0.25393420457839966,17.50486183166504,56.7736701965332,0.04724531248211861,8.847175598144531,2.946004629135132
Kentucky,2026,79.06149291992188,0.17299409210681915,17.50016212463379,57.64639663696289,0.04701116681098938,11.831809997558594,2.027454137802124
Kentucky,2027,81.01189422607422,0.17256267368793488,17.408315658569336,58.964210510253906,0.047114841639995575,7.91157341003418,1.743431806564331
Kentucky,2028,79.25621795654297,0.1526370793581009,17.342683792114258,58.63985061645508,0.046818219125270844,6.848600387573242,1.9197514057159424
Kentucky,2029,76.91951751708984,0.14803345501422882,17.31110382080078,56.79733657836914,0.04655108228325844,8.674295425415039,1.8395988941192627
Kentucky,2030,77.21160888671875,0.14698274433612823,17.417606353759766,58.22032928466797,0.047168146818876266,6.399805068969727,1.7705748081207275
Louisiana,1982,37.0677026606825,0.9673145000000001,18.87384613636364,51.77776854776222,0.0389433571428571,29.92460325,5.6640318500000015
Louisiana,1983,38.342216346727206,1.1426293333333333,21.30228026923076,53.37950307765453,0.0371991875,35.640560596031754,8.370662892857142
Louisiana,1984,38.7400602678235,1.3380998333333334,22.55061884615385,58.79121695225175,0.0361558295454545,35.40520423023809,7.134466166666668
Louisiana,1985,40.170938679474794,1.2515336666666668,18.94939148,63.39047689486501,0.0409845735294117,38.22969550845308,8.8869445
Louisiana,1986,40.540396508493295,1.2836201666666671,21.441042363636367,61.34728517317785,0.0420793235294117,34.43440014285714,7.489710166666666
Louisiana,1987,41.418049494625,1.1130875,30.678291625,50.660848000034505,0.046972953125,30.43822033333334,6.692180458333333
Louisiana,1988,42.5639341587475,1.0946915000000002,28.228126875,50.12727384519634,0.0437586578947368,26.40490314285714,6.248659624999998
Louisiana,1989,43.27575752081079,0.7797536666666667,25.484912125000005,49.5068191656275,0.039632988095238,29.12395781818181,6.497419791666667
Louisiana,1990,43.3690509329144,0.530606,25.43445,50.19346447138538,0.0434888249999999,27.21975572727272,5.911199875
Louisiana,1991,44.6756919608387,0.6357750000000001,24.838112399999996,52.73878232800517,0.0384995760869565,26.5887413,7.401147000000003
Louisiana,1992,44.696217901631,0.689820625,18.08957341666667,50.295154167256406,0.0398623359375,26.7314768,7.1078219166666665
Louisiana,1993,47.0652910178021,0.6851182499999999,15.79807442105263,72.281687,0.0401774396551724,23.854160142857136,7.0007180714285715
Louisiana,1994,48.256124988130395,0.7853034999999999,15.763008911764707,67.26128750000001,0.0403785178571428,25.667421666666666,6.8758345000000025
Louisiana,1995,49.4415808184128,0.733576875,15.336654527777775,64.68709166666666,0.0436534083333333,24.68921357142857,6.1064330714285715
Louisiana,1996,50.19600068303221,0.781378,15.839868843750002,67.18507833333332,0.0410100258620689,23.010674307692305,6.35995825
Louisiana,1997,50.752874330503204,0.6761958333333333,15.72659290625,66.876192,0.0429508965517241,24.33648357142857,6.4079266666666665
Louisiana,1998,52.1814936443577,0.8083426666666665,16.454697266666667,69.845507,0.0415889017857142,25.142779470192657,6.079123208333333
Louisiana,1999,54.002648690399106,0.7417343333333334,17.161782700000003,69.578192,0.0453300267857142,26.257150333333332,6.006799208333333
Louisiana,2000,55.385917176804504,0.7118399999999999,16.260035333333327,67.519401,0.0454707767857142,26.267277166666666,5.773963749999999
Louisiana,2001,56.6210875532471,0.7932263333333333,16.201021666666666,67.93352266666666,0.0419091875,26.67309466666667,5.322907291666667
Louisiana,2002,56.9368668443516,0.638108,14.772340624999995,68.992542,0.0394648125,22.678830666666666,5.584028958333335
Louisiana,2003,57.1577387185516,0.8024418333333333,15.238683333333334,67.17587866666666,0.0424904285714285,24.78928033333333,5.367825749999999
Louisiana,2004,56.0199203761036,0.7001231666666667,14.456138541666665,68.34914233333332,0.0415084196428571,23.2492418,5.792020999999999
Louisiana,2005,57.5581134369205,0.610013375,15.22869138461538,68.16343933333333,0.0455500258620689,22.959426800000003,5.420800678571429
Louisiana,2006,57.72958926988979,0.54265575,14.386055916666665,68.88831033333332,0.0456668749999999,36.283986999999996,4.5010211249999985
Louisiana,2007,57.0552413883795,0.38400100000000004,13.598277000000005,67.89247933333333,0.0426191979166666,30.66726475,6.792426785714285
Louisiana,2008,58.0008982356587,0.2826495,13.029646041666664,67.14838566666667,0.041011048076923,26.18978,6.455790906250002
