State Name,Year,Asbestosis,Asthma,Chronic obstructive pulmonary disease,Chronic respiratory diseases,Coal workers pneumoconiosis,Interstitial lung disease and pulmonary sarcoidosis,Other chronic respiratory diseases,Other pneumoconiosis,Pneumoconiosis,Silicosis,Carbon monoxide,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM10 Total 0-10um STP,Sulfur dioxide
Georgia,1991,0.0916291112761808,2.34337419839064,43.2196898658972,50.4414812205999,0.0406947285958931,3.86943966627717,0.579525323437747,0.249617989566394,0.429452166597097,0.0475103371586289,1.099348,28.616812000000003,52.73878232800517,0.04564675,31.641024833333333,9.547586083333336
Georgia,1992,0.0952188378634626,2.31305152161048,43.6268419330069,50.8684929352962,0.0407654399372155,3.93296798419162,0.564694471514996,0.250253293820245,0.430937024972193,0.0446994533512697,0.92574875,29.33242675,50.295154167256406,0.0464798928571428,28.846600166666665,8.57541584375
Georgia,1993,0.101074572476532,2.3460335118124,45.5369221374519,53.0060058335508,0.0400175789044521,4.10920486672641,0.570426054166643,0.258588268655447,0.443419263393357,0.0437388433569266,0.866561,28.58648,51.260537463001214,0.0537179375,29.001806,6.634069447368423
Georgia,1994,0.105562205191719,2.36485900817804,46.5140390920433,54.1248170060133,0.0370575414262972,4.23253408073524,0.566843869019898,0.262721152558647,0.446540956036862,0.0412000568601983,1.08933575,21.041792333333337,52.74866291823079,0.0473250892857142,26.79231825,5.800192947368423
Georgia,1995,0.112621957815163,2.37414601203281,47.6188070088653,55.4509980822672,0.0379225459642653,4.42259155379029,0.577418165585489,0.267521282646062,0.458035341993346,0.0399695555678557,1.08657525,20.709825625,74.92751500000001,0.05028803125,27.88539563636364,5.026113904761905
Georgia,1996,0.115787308413516,2.30774834361967,48.1838248472674,56.0258576325439,0.0357815575331405,4.49926519167408,0.577947445296276,0.268917801944021,0.457071804686454,0.0365851367957753,0.941112,21.2632404,62.61158775,0.0510206333333332,24.769921562499995,5.530890894736842
Georgia,1997,0.12156048520157,2.25233481049039,48.547639940576,56.5074099505476,0.0363519932091326,4.65272782402223,0.589065934064807,0.273275352302706,0.465641441394219,0.0344536106808102,0.8851247500000001,20.253034300000003,59.37289325,0.0522929210526315,26.3972968,5.485767631578948
Georgia,1998,0.131088507376143,2.17459108184301,50.0243487512559,58.1585662202112,0.0355973011199033,4.85198995511542,0.624186546518884,0.283761946218337,0.483449885478033,0.0330021307636505,0.946194,21.663277,64.50485125,0.058707125,26.914960869565217,4.611249833333333
Georgia,1999,0.138840645321522,2.06701654834139,51.9522120308544,60.3465400567597,0.0343634727208809,5.13135200994852,0.687392682917687,0.302236573150912,0.508566784697672,0.0331260935043576,0.7784285,23.4528629,61.1136565,0.0584457499999999,25.33962095,5.218509388888887
Georgia,2000,0.147898161519424,1.98893638987615,52.9006008687818,61.5072931304121,0.0325944799747475,5.36579462139354,0.73006475721808,0.31083640939794,0.521896493142504,0.030567442250393,0.6673465000000001,21.3975158,60.87767175,0.054663034090909,25.164441700000005,5.564268555555554
Georgia,2001,0.152963113156081,1.9201423880805,53.7403274063608,62.5535852248937,0.0304132704999705,5.59528118378671,0.768281071212474,0.315901264318185,0.529553175453271,0.0302755274790341,0.7305275,20.776074800000004,60.54311225,0.0496183068181817,23.389862099999995,4.979606722222223
Georgia,2002,0.155254532992694,1.84995628435381,54.2178085649665,63.0743372994259,0.0300752668077844,5.68002332986456,0.792743749534858,0.31856284559625,0.533805370706139,0.0299127253094108,0.5125620000000001,18.5591512,61.5477405,0.048287554347826,19.994891849999995,4.549093025
Georgia,2003,0.156997872955319,1.77285032711457,54.5311617467229,63.458696716075,0.0293210751737494,5.80262131374806,0.818872311908476,0.31748706620851,0.533191016581005,0.0293850022434258,0.5316495000000001,17.4129977,51.75935425,0.0464405113636363,23.2287281,4.500107861111111
Georgia,2004,0.152910514798414,1.67329175919439,53.2908013288509,62.1601808417607,0.0268990346232376,5.84736560404672,0.82993250090993,0.311708367341611,0.518789648758748,0.0272717319954863,0.4786223333333333,17.5335894,61.52777699999999,0.0479170760869565,23.0326435,4.51087315625
Georgia,2005,0.150912612629219,1.61199806891103,53.8772184274072,62.8179661392768,0.0266659250011032,5.95519264520799,0.858914294762704,0.310955882925361,0.51464270298792,0.026108282432236,0.4922596666666667,17.048683699999998,59.649075,0.04879178,23.0906355,4.779835833333333
Georgia,2006,0.148452987159417,1.56554994538682,53.7536514853256,62.7497480493073,0.0247985953782408,6.03908241718941,0.885075052470675,0.308121763228964,0.506389148934808,0.0250158031681866,0.501691,17.070847400000005,60.6174276,0.05275577,25.265013600000007,5.017738375
Georgia,2007,0.146271194216748,1.4835735804194,53.1816543452654,62.0550322886074,0.0240628214222907,6.00472947813607,0.891072425139121,0.299721065766058,0.494002459647436,0.0239473782423395,0.4231551666666666,15.425558625,64.956373,0.0527023124999999,28.615449269230773,4.445812968749999
Georgia,2008,0.144470473454171,1.43873083922511,53.7299226126563,62.6271787315634,0.0233253541462275,6.06795667574943,0.901355297719878,0.297787836376793,0.489213306212651,0.0236296422354598,0.3897671666666666,14.00291125,61.86366255555556,0.0487310625,22.24053861111112,4.024457812500001
Georgia,2009,0.14211886741832,1.4155299137193,53.483520031168,62.4120305165204,0.0238270174927183,6.12114547592644,0.910621810403294,0.293337548573688,0.481213285303383,0.0219298518186569,0.28604625,12.53135725,60.41657271428572,0.0423783928571428,21.59867625,2.76366440625
Georgia,2010,0.139347188350116,1.37263056287896,53.1875341662364,62.0666966646945,0.0236413138425207,6.12226241702139,0.912364231633311,0.288218747985401,0.471905286924469,0.0206980367464314,0.3218391666666667,10.855771499999998,61.480472875,0.0484732023809523,19.657549400000004,2.91890515625
Georgia,2011,0.136290928143036,1.35201586860321,52.7632466121965,61.6255095356494,0.0236398379568051,6.13099777156942,0.910177681014329,0.289059526113341,0.46907160226595,0.0200813100527687,0.3188645,10.839715,62.238458,0.0492458333333333,18.65687,2.7481596250000004
Georgia,2012,0.135375524248584,1.33530720768972,52.5742910800541,61.4279590999835,0.0236301028898684,6.13863197279472,0.914450371656178,0.286472871693698,0.465278467788835,0.0197999689566849,0.3258013333333333,9.752001333333332,63.14864775,0.0455900952380952,17.29046905882353,2.1908543437500008
Georgia,2013,0.134898888718485,1.32730572980402,52.6632495253362,61.5310138789721,0.0244581815942277,6.15451081012407,0.915409606767842,0.291463442006466,0.470538206939919,0.0197176946207394,0.3227994999999999,8.5416295,59.764588125,0.0408572738095238,16.004450600000002,2.3773643571428567
Georgia,2014,0.137624021815687,1.31386953656469,53.0140401142328,61.9632714855468,0.0260752666763027,6.25527920777497,0.908449371480494,0.288703582473649,0.471633255493849,0.0192303845282105,0.370226875,13.243571374999998,60.44703671428572,0.0427374047619047,16.1541596,2.395380035714286
Hawaii,1982,0.0372305576390245,3.74367144816737,22.6973953108006,30.376825896953,0.0129772609918864,3.26773876428745,0.509913514433296,0.0938488346299973,0.158106859264331,0.0140502060034228,1.3100757500000002,0.307892,73.42692685714285,0.0140755,29.92460325,1.825920282608696
